Speaker Name,イン点,アウト点,文字起こし,色選択
渡部,00:47:59:08,00:48:09:14,例えばこう、会社の中でいろんなシステムを入れる時に、こう使いづらいっていう声があった時に、それがこう簡単に言える。,Mango
渡部,00:48:09:14,00:48:10:02,ような。,Mango
渡部,00:48:10:07,00:48:23:21,で、そういう声がある程度簡単に集約できるような、そういう仕組みがあると、せっかくあるこの人間の感性をよりよく生かしていけることがいくことができる。,Mango
渡部,00:48:23:21,00:48:27:05,んじゃないかなっていうふうに思ってます。,Mango
渡部,00:48:27:07,00:48:35:17,で、科学技術社会論は、これをもうちょっと多分こう広いところで議論してきた領域。,Mango
渡部,00:48:35:21,00:48:37:05,なのではと思って。,Mango
渡部,00:48:37:05,00:48:42:08,いて、いろんな科学技術が出てくる時に。,Mango
渡部,00:48:42:08,00:48:43:01,例えば。,Mango
渡部,00:48:43:01,00:48:44:07,遺伝子組み換え。,Mango
渡部,00:48:44:09,00:48:46:13,作物とか、あるいは。,Mango
渡部,00:48:46:15,00:48:55:22,それこそ原子力発電とか、今だともしかするとワクチンとかかもしれないんですけれども、いろんな技術が出てくるときに、やっぱりそれがどうしても。,Mango
渡部,00:48:56:00,00:48:56:08,不安。,Mango
渡部,00:48:56:08,00:48:59:06,だっていう人がいるっていうときに。,Mango
渡部,00:48:59:08,00:49:01:14,その不安なのは。,Mango
渡部,00:49:01:18,00:49:02:03,知識。,Mango
渡部,00:49:02:03,00:49:02:16,がないから。,Mango
渡部,00:49:02:16,00:49:05:08,でしょっていうふうに切り捨てずに。,Mango
渡部,00:49:05:10,00:49:10:21,こうその、なぜ不安なのか、どのように不安なのか。,Mango
渡部,00:49:10:23,00:49:13:06,で、それがどうすればより。,Mango
渡部,00:49:13:06,00:49:13:23,不安でなく。,Mango
渡部,00:49:13:23,00:49:25:04,なるのかっていうことを、どうすれば、どんな場だったら聞き取ることができるのか、で、それをどうすれば政策に反映させていけるのかっていう、そういったところを。,Mango
渡部,00:49:25:06,00:49:25:14,議論。,Mango
渡部,00:49:25:14,00:49:33:17,して、で、実践でもこういろんな取り組みをしてきたっていう領域なので、それをこうおっきなところ、小さなところ。,Mango
渡部,00:49:33:17,00:49:36:00,にも当てはめれば。,Mango
渡部,00:49:36:02,00:49:38:05,同じ構図でこう言える。,Mango
渡部,00:49:38:07,00:49:39:20,言えるんじゃないかと思います。,Mango
渡部,00:50:24:00,00:50:26:15,そうですね。,Mango
渡部,00:50:26:17,00:50:28:13,使いづらいっていうおっていう。,Mango
渡部,00:50:28:13,00:50:30:06,ことなんですかね。,Mango
渡部,00:50:30:08,00:50:32:14,その、それで。,Mango
渡部,00:50:32:16,00:50:33:13,いいのかな。,Mango
渡部,00:50:33:15,00:50:34:07,使いづらい。,Mango
渡部,00:50:34:07,00:50:35:12,っていうのは。,Mango
渡部,00:50:35:12,00:50:37:22,すごく大事な感覚だから。,Mango
渡部,00:50:38:00,00:50:39:01,それはもうやっ。,Mango
渡部,00:50:39:02,00:50:40:12,ていこうっていうことじゃない。,Mango
渡部,00:50:40:12,00:50:41:10,かと思います。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_3
渡部,00:51:17:16,00:51:22:15,はい、ありがとうございます。そうですね。,Yellow
渡部,00:51:22:17,00:51:24:08,数字は嘘をつくって。,Yellow
渡部,00:51:24:08,00:51:27:05,よく言われますけれども、なので。,Yellow
渡部,00:51:27:05,00:51:31:15,数字は批判的に見なきゃいけないんだっていうのが一つ。,Yellow
渡部,00:51:31:17,00:51:34:18,まず思うところです。で。,Yellow
渡部,00:51:34:20,00:51:37:01,でも数字を出して。,Yellow
渡部,00:51:37:03,00:51:37:19,まず数字。,Yellow
渡部,00:51:37:19,00:51:38:05,を出せ。,Yellow
渡部,00:51:38:05,00:51:39:00,っていうのは。,Yellow
渡部,00:51:39:02,00:51:40:02,よく言われること。,Yellow
渡部,00:51:40:02,00:51:41:06,で、今の。,Yellow
渡部,00:51:41:06,00:51:42:22,社会だと一番。,Yellow
渡部,00:51:42:22,00:51:43:23,その。,Yellow
渡部,00:51:44:01,00:51:49:22,強力な認識様式って私は言ってしまいますけれども、ものの見方だ。,Yellow
渡部,00:51:49:23,00:51:55:02,と思うんですね。で、この。,Yellow
渡部,00:51:55:04,00:51:56:03,一番強力。,Yellow
渡部,00:51:56:03,00:51:56:18,な。,Yellow
渡部,00:51:56:20,00:51:59:17,その数字っていう。,Yellow
渡部,00:51:59:19,00:52:00:04,ものの。,Yellow
渡部,00:52:00:04,00:52:14:06,見方に対してどう付き合っていくかっていうときには。そうですね、科学技術社会論だったり科学だったりの領域で。,Yellow
渡部,00:52:14:06,00:52:17:05,は、いかに。,Yellow
渡部,00:52:17:07,00:52:18:11,そのデータっていうの。,Yellow
渡部,00:52:18:11,00:52:20:10,が、やっぱりその、さっき。,Yellow
渡部,00:52:20:16,00:52:24:00,すいません、状況に位置づけられたっていうのがテーマになってしまいます。,Yellow
渡部,00:52:24:00,00:52:24:14,が。,Yellow
渡部,00:52:24:16,00:52:36:19,いかにそのデータが状況に位置づけられて出てくるのかっていうことが、いろんなこれで定義されていて、それを知るってのは一つ役立つ。,Yellow
渡部,00:52:36:19,00:52:38:20,んじゃないかと思います。,Yellow
渡部,00:52:38:22,00:52:41:11,で、例えば。,Yellow
渡部,00:52:41:12,00:52:44:07,グールドという人が。,Yellow
渡部,00:52:44:09,00:52:55:07,人間の測り間違いっていう本を書いていて、で、それは昔その頭蓋計測っていうのが人間の性格とを表す。,Yellow
渡部,00:52:55:07,00:52:59:08,その脳の大きさが人間の。,Yellow
渡部,00:52:59:08,00:53:03:22,頭のよさを表す。,Yellow
渡部,00:53:04:00,00:53:08:23,数値だっていうことで、脳を一生懸命測っていた時代が。,Yellow
渡部,00:53:08:23,00:53:10:05,あったんですよね。,Yellow
渡部,00:53:10:07,00:53:18:02,で、その時代は植民地主義の時代で、黒人よりも白人。,Yellow
渡部,00:53:18:02,00:53:23:16,の方が絶対に頭がいいという意識があった。,Yellow
渡部,00:53:23:16,00:53:24:08,そういう価値観。,Yellow
渡部,00:53:24:08,00:53:25:12,があった。で、そういう。,Yellow
渡部,00:53:25:12,00:53:30:15,中で白人の方が黒人よりも頭蓋が大きい。,Yellow
渡部,00:53:30:15,00:53:31:20,はずの脳の容量。,Yellow
渡部,00:53:31:20,00:53:36:20,が大きいはずっていう、そういうことを証明するための研究が一生懸命。,Yellow
渡部,00:53:36:20,00:53:39:15,なされていたんですね。で。,Yellow
渡部,00:53:39:17,00:53:42:19,その時代の資料をグールドが。,Yellow
渡部,00:53:42:21,00:53:45:07,改めてこう。,Yellow
渡部,00:53:45:09,00:53:50:03,確認してみたら、どうも恣意的に。,Yellow
渡部,00:53:50:05,00:53:52:08,その。,Yellow
渡部,00:53:52:10,00:53:53:22,容量の大きい。,Yellow
渡部,00:53:54:00,00:53:56:09,脳を。,Yellow
渡部,00:53:56:11,00:53:59:14,もしかすると白人については黒人。,Yellow
渡部,00:53:59:14,00:54:02:01,よりも。,Yellow
渡部,00:54:02:03,00:54:05:02,すみません、黒人。,Yellow
渡部,00:54:05:02,00:54:06:14,の脳よりも。,Yellow
渡部,00:54:06:14,00:54:08:23,白人の脳の方が容量が多く。,Yellow
渡部,00:54:08:23,00:54:10:10,なるような。,Yellow
渡部,00:54:10:12,00:54:15:22,データを集めてきてたんじゃないかっていうことが確認されたっていう、そういう研究な。,Yellow
渡部,00:54:15:22,00:54:20:14,んですね。重要なのは。,Yellow
渡部,00:54:20:16,00:54:38:22,意識的じゃなかったっていうことなんですね。研究してた人はわざとそうなるようにデータを集めたっていう意識は多分なくて、きっとこう白人の方が脳が大きいはずっていう意識を持っていたがゆえに、多分。,Yellow
渡部,00:54:39:00,00:54:40:09,なんとなく。,Yellow
渡部,00:54:40:11,00:54:49:09,そういうのを集めちゃった。何かデータを見ると、そのような形跡が見えると。無意識のうちにその自分が思っているよう。,Yellow
渡部,00:54:49:09,00:54:50:00,な。,Yellow
渡部,00:54:50:01,00:54:57:13,白人の方が黒人よりも頭がいいはずっていうことを証明してくれる数値になるようなデータを集めてしまっ。,Yellow
渡部,00:54:57:13,00:54:59:05,ていた。で。,Yellow
渡部,00:54:59:07,00:55:00:23,やっぱり白人。,Yellow
渡部,00:55:00:23,00:55:01:11,の。,Yellow
渡部,00:55:01:13,00:55:07:02,方が黒人よりも頭がいいんだねっていうことを、その数値をもって言おうとしていたってこと。,Yellow
渡部,00:55:07:02,00:55:11:14,なんですね。で、こんなふうにこう。,Yellow
渡部,00:55:11:16,00:55:26:02,その観察する人がどういった価値観を持っているかによっても、数値っていうのは歪むことがあるし、あるいはその。,Yellow
渡部,00:55:26:03,00:55:28:16,それほどあからさまじゃなくても。,Yellow
渡部,00:55:28:18,00:55:31:03,さっきの女性の。,Yellow
渡部,00:55:31:04,00:55:33:02,心筋梗塞のデータよりも。,Yellow
渡部,00:55:33:07,00:55:34:00,男性の。,Yellow
渡部,00:55:34:00,00:56:08:01,心筋梗塞のデータの方がずっとたくさん集まってたっていうこともあったりして。やっぱりそこで、その観察する人が何に関心を持つかってことによっても、データがこう変わってきてしまう。そんなふうに、その社会的な社会構造をですね、社会構造の中でデータがそれに応じてこう歪んでしまうものなんだっていうことは、グールドだけじゃなくて、その他の。,Yellow
渡部,00:56:08:02,00:56:09:12,サンドラハーディングっていう。,Yellow
渡部,00:56:09:16,00:56:10:21,科学技術社会論の。,Yellow
渡部,00:56:10:21,00:56:11:22,論者も。,Yellow
渡部,00:56:12:00,00:56:12:22,言っていることだっ。,Yellow
渡部,00:56:12:22,00:56:14:19,たりしますね。,Yellow
渡部,00:56:14:21,00:56:21:22,で、それを知っていると数値を批判的に見ようと。,Yellow
渡部,00:56:22:04,00:56:29:01,するんじゃないかと思います。はい。で、そんな。,Yellow
渡部,00:56:29:03,00:56:32:07,ちょっと長いですかね、私、話が長いってよく言わ。,Yellow
渡部,00:56:32:07,00:56:36:13,れるんですけど、話が長くたため。,Yellow
渡部,00:57:10:14,00:57:11:17,そうですね。一つ。,Yellow
渡部,00:57:11:17,00:57:13:12,は。,Yellow
渡部,00:57:13:14,00:57:16:05,また私の職場の。,Yellow
渡部,00:57:16:05,00:57:18:01,宣伝になるかもですけれども。,Yellow
渡部,00:57:18:03,00:57:38:13,ジェンダーとイノベーションっていうのは、もうデータは偏るっていうことを前提にして、偏るものだから、あるいは偏るポイントっていうのがあるので、そのポイントに注目して、で、本当にこう偏ってないかっていうのをあらかじめチェックするっていう、それを推奨しています。,Yellow
渡部,00:57:38:15,00:57:39:06,で、ジェンダーの。,Yellow
渡部,00:57:39:06,00:57:41:03,イノベーションと言っているので。,Yellow
渡部,00:57:41:05,00:57:44:12,メインはジェンダーに関する項目なんですけれども。,Yellow
渡部,00:57:44:14,00:57:50:07,それだけではなくて、いろいろなその社会的な属性の中で、例えばさっき。,Yellow
渡部,00:57:50:08,00:57:52:16,も。,Yellow
渡部,00:57:52:18,00:57:53:13,北と南。,Yellow
渡部,00:57:53:13,00:58:00:23,って話が出ましたけれども、地域差であったり、年齢差であったり、経済格差であったり、いろいろなその社会。,Yellow
渡部,00:58:00:23,00:58:02:22,的な。,Yellow
渡部,00:58:03:00,00:58:28:08,要素によってデータが偏るポイントっていうのがあるので、それを最初にきちんと認識した上で、つまりデータはそういったポイントで偏りがちってことを分かった上で、あらかじめデータを取る時に、その偏りがないか、どっちかに偏って女性ばかりのデータを取ってないかとか、あるいは男性ばかりのデータを取ってないかとか。,Yellow
渡部,00:58:28:10,00:58:29:00,ある地域。,Yellow
渡部,00:58:29:00,00:58:33:09,に偏ってないかとか、そういうところを批判的に見ていくっていうのが一つの。,Yellow
渡部,00:58:33:15,00:58:35:06,方法ですね。,Yellow
渡部,00:58:35:08,00:58:41:08,で、もう一つは、こちらの方がずっと科学技術社会論で言われてきたことだ。,Yellow
渡部,00:58:41:08,00:58:43:05,と思うんですけれども。,Yellow
渡部,00:58:43:07,00:58:54:11,いろんな人に関わってもらうっていうことです。やっぱりいくら想像しても、その、例えば身体を経験した人じゃないと。,Yellow
渡部,00:58:54:13,00:58:58:08,分からないポイントっていうのがあると。,Yellow
渡部,00:58:58:10,00:59:13:19,なのでこのデータは私については何も言ってないみたいなことを言ってくれる人、気づいてくれるいろんな多様な属性を持った人が直接その場にいるっていうことが。,Yellow
渡部,00:59:13:21,00:59:15:14,一番。,Yellow
渡部,00:59:15:16,00:59:22:00,確実というか、手っ取り早いというか、重要なことだっていうことは。,Yellow
渡部,00:59:22:02,00:59:24:12,言われてきたんじゃないかと思います。,Yellow
渡部,00:59:24:12,00:59:26:15,なのでいろんな人が参加する。,Yellow
渡部,00:59:26:19,00:59:32:09,参加型の研究っていう参加型の研究と違う文脈になっちゃうんです。,Yellow
渡部,00:59:32:09,00:59:33:11,けれども。,Yellow
渡部,00:59:33:13,00:59:37:11,市民参加っていうものが科学においても重要だって言われているの。,Yellow
渡部,00:59:37:11,00:59:38:15,はそういう。,Yellow
渡部,00:59:38:15,00:59:38:20,点。,Yellow
渡部,00:59:38:20,00:59:42:12,においてだと思います。,Yellow
渡部,01:01:11:05,01:01:12:19,そうですね。そのように。,Yellow
渡部,01:01:12:19,01:01:14:09,考えたことがなかったんです。,Yellow
渡部,01:01:14:09,01:01:17:10,けれども。,Yellow
渡部,01:01:17:12,01:01:24:01,現代は無理ですもんね。,Yellow
渡部,01:01:24:03,01:01:25:20,ただ。,Yellow
渡部,01:01:25:22,01:01:38:19,特にこう、これまであまり数値化されてこなかったような身体経験を持ってる側の人間としては、つまり女性としては、まずはその数値化されるってことはすごく役立つなっていう感覚は。,Yellow
渡部,01:01:38:19,01:01:40:03,持っています。,Yellow
渡部,01:01:40:05,01:01:41:23,例えば月経困難性。,Yellow
渡部,01:01:41:23,01:01:43:13,っていう月経の前。,Yellow
渡部,01:01:43:13,01:01:46:03,にあるいろんな症状。,Yellow
渡部,01:01:46:05,01:01:46:10,あり。,Yellow
渡部,01:01:46:10,01:01:47:04,ますけど、これ。,Yellow
渡部,01:01:47:04,01:01:48:16,もこう。,Yellow
渡部,01:01:48:18,01:01:59:01,どんな症状がどれぐらいの人で経験されてるのかって分かったのは、これも21世紀に入ってからで、それはアプリが出てそういうデータ取れるよう。,Yellow
渡部,01:01:59:01,01:02:00:05,になって。,Yellow
渡部,01:02:00:07,01:02:07:10,それで初めて結構みんなこういうこと経験してるんだとか。これは珍しいんだとか分かるよう。,Yellow
渡部,01:02:07:10,01:02:10:22,になった。で、それは。,Yellow
渡部,01:02:11:00,01:02:16:00,日々を暮らしていく上でもとても重要。,Yellow
渡部,01:02:16:00,01:02:18:13,な知識になった。,Yellow
渡部,01:02:18:13,01:02:23:21,ので、データを否定するっていうのはこう。そうですね。そういう経験から言っても。,Yellow
渡部,01:02:23:23,01:02:25:16,しづらいなと。できないなと。,Yellow
渡部,01:02:25:18,01:02:26:18,データは大事だな。,Yellow
渡部,01:02:26:18,01:02:33:03,と思います。で、一方でですね。,Yellow
渡部,01:02:33:05,01:02:37:06,先程は定性的って言ってくださいましたけれども。,Yellow
渡部,01:02:37:08,01:02:38:13,いろんなその。,Yellow
渡部,01:02:38:15,01:02:42:21,経験をしているいろんな状況に置かれた人が。,Yellow
渡部,01:02:42:21,01:02:43:18,一つの問題。,Yellow
渡部,01:02:43:18,01:02:50:22,について知識を持ち寄った時に、定量化できない経験ていうのも出てくる。,Yellow
渡部,01:02:50:22,01:02:52:14,と思うんですよね。,Yellow
渡部,01:02:52:16,01:02:53:19,で、その定量化でき。,Yellow
渡部,01:02:53:19,01:02:54:10,ない。,Yellow
渡部,01:02:54:12,01:03:02:11,経験がそこで出てきた時に、定量化できないから重要じゃないって言ってしまうのは、それは違うっていう風に。,Yellow
渡部,01:03:02:13,01:03:06:04,思っています。,Yellow
渡部,01:03:06:06,01:03:10:21,なのでそうですね。だから。,Yellow
渡部,01:03:10:23,01:03:15:03,データが偏ってるってなった時には、それはそれでその偏ってる可能。,Yellow
渡部,01:03:15:03,01:03:16:22,性をこう。,Yellow
渡部,01:03:17:00,01:03:30:13,前提としてデータをある種批判的に見るってことになりますけど、その定量化できないところを。,Yellow
渡部,01:03:30:15,01:03:36:14,数値っていうのは全てをこう汲み取ることができないっていうことも、もう一つこう。,Yellow
渡部,01:03:36:16,01:03:37:03,念頭。,Yellow
渡部,01:03:37:03,01:03:49:00,に置くべきところで、それはなんでかというと、やっぱりそのどういった数値ってこう全体の中からこう要素をこう抽出してきて、それについての量を取るっていう。,Yellow
渡部,01:03:49:00,01:03:50:23,ものなので、点を。,Yellow
渡部,01:03:51:00,01:03:53:00,引くいくつもの点を取ってるってなると。,Yellow
渡部,01:03:53:00,01:03:54:12,漏れもありますよね。,Yellow
渡部,01:03:54:14,01:03:59:07,で、量にならないと見えてこないっていうことは、やっぱりこう量にすることで。,Yellow
渡部,01:03:59:07,01:04:00:09,つまり見えないものが出。,Yellow
渡部,01:04:00:10,01:04:01:11,てくるっていうことでも。,Yellow
渡部,01:04:01:11,01:04:04:14,あって、全能ではないわけです。,Yellow
渡部,01:04:04:16,01:04:10:16,で、それを踏まえた上で数値を扱うっていう態度が必要なので。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_4
渡部,01:05:34:22,01:05:41:11,そうですね。,Tan
渡部,01:05:41:12,01:05:46:22,その。,Tan
渡部,01:05:47:00,01:05:52:12,会議で何も生まれない問題っていうのは、実は大学でも。,Tan
渡部,01:05:52:18,01:05:55:04,よくよくって言ってはいけないかもしれませ。,Tan
渡部,01:05:55:04,01:05:58:09,んけれども、なかなかこう。,Tan
渡部,01:05:58:11,01:06:01:02,発言しづらい。,Tan
渡部,01:06:01:04,01:06:03:15,場面っていうのがたくさん。,Tan
渡部,01:06:03:17,01:06:04:20,ある中で。,Tan
渡部,01:06:04:22,01:06:07:16,そのみんなが。,Tan
渡部,01:06:07:16,01:06:09:05,遠慮した結果。,Tan
渡部,01:06:09:07,01:06:11:02,何も会議では生まれない。,Tan
渡部,01:06:11:02,01:06:12:13,っていう状態。,Tan
渡部,01:06:12:13,01:06:15:11,になってしまうっていうのは。,Tan
渡部,01:06:15:13,01:06:17:06,本当によく経験して。,Tan
渡部,01:06:17:08,01:06:22:10,います。で、それが何でそうなるのか。,Tan
渡部,01:06:22:10,01:06:32:20,っていうと、科学技術社会論はサイエンスカフェを推進してきたり、科学者と非。,Tan
渡部,01:06:32:22,01:06:33:07,専門。,Tan
渡部,01:06:33:08,01:06:37:21,家と非専門家の対話っていうことについて色々と論じてきたりっていうことが。,Tan
渡部,01:06:38:02,01:06:39:10,あるので。,Tan
渡部,01:06:39:12,01:06:41:21,当然そのその場で。,Tan
渡部,01:06:41:23,01:06:43:10,話しづらい問題も。,Tan
渡部,01:06:43:15,01:06:51:09,解決しているだろうと思われるかもしれないんですが、それについてちょっとこう、科学技術社会論の中から。,Tan
渡部,01:06:51:11,01:06:52:00,ワンポイント。,Tan
渡部,01:06:52:00,01:07:00:02,で何か言えることっていうのが私には思いつかなくて。思いついたのは心理的安全性っていうよく言わ。,Tan
渡部,01:07:00:02,01:07:03:13,れているワードです。で。,Tan
渡部,01:07:03:15,01:07:15:14,何か自分のさっきのこう、例えば例で言うと、自分のこの経験は役に立つだろうって思ってたとしても。,Tan
渡部,01:07:15:16,01:07:16:18,でもそれは。,Tan
渡部,01:07:16:18,01:07:22:02,ここでは言うべきじゃないかな、自分より偉い人がいるしみたいに感じちゃうと。,Tan
渡部,01:07:22:07,01:07:22:15,もう。,Tan
渡部,01:07:22:15,01:07:24:01,それは言えなくなっちゃう。,Tan
渡部,01:07:24:01,01:07:26:05,わけですよね。で。,Tan
渡部,01:07:26:07,01:07:31:06,そうすると。,Tan
渡部,01:07:31:08,01:07:36:15,せっかくそこから何か生まれるかもしれないのに、その発言ができないがゆえに。,Tan
渡部,01:07:36:19,01:07:37:10,何も生まれ。,Tan
渡部,01:07:37:10,01:07:40:17,なくなってしまうっていう状況に。,Tan
渡部,01:07:40:19,01:07:46:06,なるってのが想定できるで。,Tan
渡部,01:07:46:08,01:07:50:20,そういう場面じゃなくても。,Tan
渡部,01:07:50:22,01:07:53:13,そうですね。,Tan
渡部,01:07:53:15,01:08:00:00,すごい単純に自分には経験も知識も足りないし、何かこう言うことはあるけど。,Tan
渡部,01:08:00:02,01:08:00:17,自分の意見。,Tan
渡部,01:08:00:17,01:08:11:10,なんて大事じゃないよなみたいな感覚でいると発言しづらかったり、あるいはこれはもしかすると会社でもよくあるのかもしれ。,Tan
渡部,01:08:11:10,01:08:13:03,ませんけど、ここで何を。,Tan
渡部,01:08:13:03,01:08:14:15,言うかが評価に関わる。,Tan
渡部,01:08:14:15,01:08:15:12,みたいな。,Tan
渡部,01:08:15:14,01:08:18:15,もう賢いと思われたいとか。,Tan
渡部,01:08:18:17,01:08:21:03,あるいは部下の手前。,Tan
渡部,01:08:21:03,01:08:22:10,賢くあらねばみたい。,Tan
渡部,01:08:22:10,01:08:23:01,な。,Tan
渡部,01:08:23:03,01:08:24:10,そういう意識が働くと。,Tan
渡部,01:08:24:10,01:08:25:00,もう何も言え。,Tan
渡部,01:08:25:00,01:08:36:14,なくなっちゃって。で、結局もう会議が始まる前に全部調整が付いてて、会議はもうちゃんとちゃんと。,Tan
渡部,01:08:36:16,01:08:40:05,滞りなく進むのが最も良いみたいな。,Tan
渡部,01:08:40:07,01:08:42:03,結局そうなってるところ。,Tan
渡部,01:08:42:03,01:08:42:16,も。,Tan
渡部,01:08:42:18,01:08:46:04,もしかすると多いのではと想像し。,Tan
渡部,01:08:46:04,01:08:50:20,たりするんですよね。で。,Tan
渡部,01:08:50:22,01:08:57:03,やっぱりそうならないためには、そこで何を言っても。,Tan
渡部,01:08:57:05,01:09:01:13,許される。そういう場が必要だな。,Tan
渡部,01:09:01:13,01:09:03:19,って思います。,Tan
渡部,01:09:03:21,01:09:19:02,で、上司がこう発言しづらい会議っていうのもあるかもしれませんけれども、恐らく多くの場合は上司はすごい発言しやすいけど、部下は皆恐縮したり。,Tan
渡部,01:09:19:04,01:09:20:20,なんだろうな。,Tan
渡部,01:09:20:22,01:09:21:19,牽制したりし。,Tan
渡部,01:09:21:19,01:09:23:06,て何も発言できない。,Tan
渡部,01:09:23:06,01:09:24:00,っていう。,Tan
渡部,01:09:24:00,01:09:26:08,ことの方が多いのかもしれ。,Tan
渡部,01:09:26:08,01:09:33:04,なくて。で、それをどう解決するかっていうことな。,Tan
渡部,01:09:33:04,01:09:37:02,んだろうって思うんですよね。,Tan
渡部,01:09:37:04,01:09:44:02,その時に一つ、こう、会議打ち合わせの時に例として出させていただいたの。,Tan
渡部,01:09:44:02,01:09:46:07,は、スウェーデンの。,Tan
渡部,01:09:46:09,01:09:53:03,大学で、私はある研究所で。,Tan
渡部,01:09:53:05,01:10:01:22,客員研究員をさせていただいてるんですけど、そこは教授から博士課程の学生まで一つの建物で。,Tan
渡部,01:10:02:00,01:10:02:09,研究。,Tan
渡部,01:10:02:09,01:10:07:00,をしているっていうところで。で、定期的な会議にはこう、博士課程の。,Tan
渡部,01:10:07:00,01:10:09:11,学生も含めてみんな集まると。,Tan
渡部,01:10:09:13,01:10:11:14,で、そういう場では。,Tan
渡部,01:10:11:16,01:10:12:04,すごく。,Tan
渡部,01:10:12:04,01:10:15:01,意識的に博士課程の学生に。,Tan
渡部,01:10:15:01,01:10:16:08,発言を促す。,Tan
渡部,01:10:16:08,01:10:19:23,っていう風習があって、慣習があって。,Tan
渡部,01:10:20:01,01:10:21:01,で。,Tan
渡部,01:10:21:03,01:10:23:23,なので博士の学生。,Tan
渡部,01:10:23:23,01:10:24:08,も臆。,Tan
渡部,01:10:24:08,01:10:28:06,せずこう自分の言いたいことを言うっていう。,Tan
渡部,01:10:28:08,01:10:32:05,そういう文化ができてるんですね。,Tan
渡部,01:10:32:07,01:10:35:20,で、ある時すごくこう、博士の学生にとっては。,Tan
渡部,01:10:35:20,01:10:38:15,不安になるような。,Tan
渡部,01:10:38:17,01:10:43:01,ある事柄を教授が伝えなくてはいけない。,Tan
渡部,01:10:43:01,01:10:45:12,っていう場面があったと。で。,Tan
渡部,01:10:45:14,01:10:47:14,そのそういった会議の。,Tan
渡部,01:10:47:14,01:10:50:21,場にも、私大の中に。,Tan
渡部,01:10:50:23,01:11:10:17,博士課程の学生からの発言っていう、こう項目が立てられてて、その教授から何かこう、そういった伝達事項があった時に、まず一番外で困る人から発言をさせるっていう、そういう会議の仕組みをその場では作って。,Tan
渡部,01:11:10:17,01:11:12:01,いったんですね。,Tan
渡部,01:11:12:03,01:11:19:22,当然想定された通り、こう学生は怒っていて、こんなことをこんなところで言うなんてみたいな。,Tan
渡部,01:11:20:00,01:11:20:17,感じになっ。,Tan
渡部,01:11:20:17,01:11:22:18,てたわけなんですけれども。,Tan
渡部,01:11:22:20,01:11:23:11,それも。,Tan
渡部,01:11:23:11,01:11:24:01,もう全て。,Tan
渡部,01:11:24:01,01:11:25:08,想定済みの。,Tan
渡部,01:11:25:08,01:11:25:21,こう会議。,Tan
渡部,01:11:25:21,01:11:27:05,の体制になってい。,Tan
渡部,01:11:27:05,01:11:30:08,て、なのでこうそういうその。,Tan
渡部,01:11:30:10,01:11:31:17,反論させない会議。,Tan
渡部,01:11:31:17,01:11:45:04,じゃなくて、反論を促す会議にした上でね、そこでこう何をこう教授の方から提示できるのかっていうことが示されて、で、それがすごく建設的。,Tan
渡部,01:11:45:04,01:11:46:23,だったんですよね。,Tan
渡部,01:11:47:01,01:11:51:13,それはすごくいい会議のあり方だなと思って。,Tan
渡部,01:11:51:15,01:11:51:23,何か。,Tan
渡部,01:11:51:23,01:11:54:12,決める会議ではなくて伝達する会議であったん。,Tan
渡部,01:11:54:12,01:11:56:12,ですけど。,Tan
渡部,01:11:56:14,01:11:57:02,印象に。,Tan
渡部,01:11:57:02,01:12:01:01,残っている会議になります。そんな風に。,Tan
渡部,01:12:01:06,01:12:03:08,発言しづらい人に。,Tan
渡部,01:12:03:10,01:12:04:09,あえて発言の。,Tan
渡部,01:12:04:09,01:12:15:01,機会を与えるっていう仕組みを作っておくっていうのは、いろんなところで真似ができる、役立つ。,Tan
渡部,01:12:15:03,01:12:20:03,方法なのかなっていうふうに思います。はい。,Tan
渡部,01:13:35:02,01:13:36:19,そうですね。,Tan
渡部,01:13:36:21,01:13:40:11,多分勝ち負けっていう考えが出てくるのは。,Tan
渡部,01:13:40:13,01:13:43:02,この意見は自分のものっていう。,Tan
渡部,01:13:43:04,01:13:47:06,あそこからこう議論が始まるからなんじゃないかな。,Tan
渡部,01:13:47:06,01:13:54:03,って思うんですね。で、もちろんその誰々さんの意見はいいね。,Tan
渡部,01:13:54:03,01:13:55:17,っていう評価ってあると。,Tan
渡部,01:13:55:18,01:13:59:01,思うんですけれども。,Tan
渡部,01:13:59:03,01:14:02:01,それをし始めると、もういい評価を得る。,Tan
渡部,01:14:02:01,01:14:07:12,ための意見を出す場になってしまうんじゃないかなって思うんですよね。,Tan
渡部,01:14:07:14,01:14:10:12,で。,Tan
渡部,01:14:10:14,01:14:16:07,何かを決めなくちゃいけない。会議の時にはもちろんすごいいい意見を出してくれて、さっさと終わる。,Tan
渡部,01:14:16:07,01:14:16:21,っていうのは。,Tan
渡部,01:14:16:21,01:14:26:02,すごく助かることかもしれないんですけど、もしもそうじゃなくて、こう、できるだけその場で。,Tan
渡部,01:14:26:02,01:14:27:14,最善の。,Tan
渡部,01:14:27:16,01:14:39:03,意見がまとまることがいいことだっていう、そういう観点に立った場合。,Tan
渡部,01:14:39:05,01:14:53:04,誰の意見かっていうよりも、いろんな意見がいろんなところから出て、最終的に全員で一つの一番この場でいい意見がまとまったっていうことの方が大事って言える。,Tan
