Speaker Name,イン点,アウト点,文字起こし,色選択
D,01:21:06:00,01:21:06:20,言うのなら、それ。,Mango
師田,01:21:06:23,01:21:33:23,は確かに確かに。確かに未来志向じゃなくて、今最高なんですよね。多分フィリピンの統計で楽しんでいる人ってもちろん多分生き方的にはニワトリを育てたりするのはその先のニワトリ統計の戦いに向けて未来志向なんですけど、一回賭けてる時って別に未来未来に行くとは考えてないですよね。,Mango
師田,01:21:33:24,01:21:43:08,常に今だけは。でも物理的。,Mango
師田,01:21:43:10,01:22:25:16,直線的な、ぐるぐる循環的な、そんな感じがします。でもそう、スタート。若者の起業とか社会的な意義とかって言い出すと、どうしても単線的に発展していくみたいな、そういう構造でいい社会みたいな。描きがちだけど、私は別に何か社会を良くしていかなくていいんじゃないかなんで今の社会の意義が、社会に意義があって、その意義によってより資産が増えるとか、金銭が増えるみたいな、そういうことを言うけど、そうじゃなくてもいいなって思ってしまう。,Mango
師田,01:22:25:19,01:22:28:25,だからギャンブルでもいいなって思ってが。,Mango
服部,01:22:28:28,01:22:56:17,良かったです。久々自分の分野の人と話して、自分が前提としていることとか、自分たちの分野は大切にしていることがわかるというか。やっぱり僕の今日の冒頭で話したことに戻るんですけれども、僕は経済学を選んだというのは、みんながこの分野の人たちはみんな共通して作っていくっていうの。,Mango
服部,01:22:56:19,01:23:15:06,でも僕は学部の頃に社会学とかにはそういうものを感じなかったって言ったじゃないですか。僕はそっちじゃなくて経済に行きましたけれども、その時に社会学の人たちを指しているわけじゃないんですよ。だって僕が認めないところを選んでいるぐらいだから。,Mango
師田,01:23:15:09,01:23:18:12,両方好きなわけですね。,Mango
師田,01:23:18:14,01:23:19:03,だけど違う。,Mango
服部,01:23:19:05,01:23:29:16,彼らとはもっと自由に研究していたかもしれない。だって思いましたし、大学のいいところですよね。,Mango
師田,01:23:29:19,01:23:34:25,何してもいい時にいいだろうなって思い。,Mango
服部,01:23:34:28,01:23:40:22,だから経済学の方が何か幅を利かせて、社会のためにいいんだということをプレゼンしやすいし。,Mango
師田,01:23:40:25,01:23:46:28,お金が取れますから、社会に意味がないと国はお金を出してくれない。,Mango
服部,01:23:47:00,01:23:49:24,いやでも。,Mango
服部,01:23:49:26,01:23:58:19,です。それは人と話すとなくなっちゃったので。,Mango
師田,01:23:58:22,01:24:04:22,もう一ついいですか。,Mango
師田,01:24:04:24,01:24:21:19,だっけ、株式市場とかで、それこそいわゆる投機的にすごく今すごく盛んにやられているじゃないですか。売買がそれ。それが、それはどう良いことなんですか。,Mango
服部,01:24:21:21,01:24:26:13,それは経済学者に進もうとしたら、すごい。,Mango
師田,01:24:26:15,01:24:31:28,時には何か良くないんじゃない？って思っちゃうんですよ。,Mango
服部,01:24:32:01,01:24:36:01,金融市場が。,Mango
服部,01:24:36:03,01:24:40:04,何と言いますかね。,Mango
服部,01:24:40:06,01:24:44:02,どう答えていいか分からないですけど。,Mango
服部,01:24:44:05,01:24:56:19,みんなが取引した結果、いいところに集って、僕の行って一つの例が、株価がおかしな価格を付けた。これをバブルと言います。,Mango
師田,01:24:56:19,01:24:57:17,けど。,Mango
服部,01:24:57:19,01:25:25:20,バブルになると良くないだろうってのはなんとなくあるじゃないですか。じゃあバブルじゃない価格、つまり経済金融の言葉で言うと、その株価が将来の価値と整合的な価格についている。つまり、その株価を持っていたら配当というのが将来もあるんですけど、その将来もらえる配当でジャスティファイされるような水準に位置するんだったらいいんじゃないかって。,Mango
服部,01:25:25:20,01:25:53:19,じゃあそこの水準に行くようにするってどういうメカニズムが必要なんだって考えた時に。みんなが投機的な取引も含めて売買した方がそっちに行くんじゃないかって仮説があって、それが何か効率的市場仮説って僕らが言うような世界観でも。,Mango
服部,01:25:53:21,01:26:13:08,金融の授業でこれでこういうふうに行かせる店が典型だと思うんですけど、1970年とか80年ぐらいまではその世界観がすごかったところを、いやいや、そうでもないという、つまり何かナチュラルじゃないような人が入ってくることで、資本主義に入っちゃうんですよ。,Mango
服部,01:26:13:10,01:26:20:25,ちょっと自由にさせておくと、本当にいいところに行くんですか？ってことじゃないですか。ただ、そこはすごく思想的な対立があった。,Mango
師田,01:26:21:01,01:26:36:17,そうですよね。資本主義もなんでしょう、破壊と創造を繰り返していくというか、自分でどんどん加速していって、とどまることを知らずに、たぶんそのうち自分で自爆するんじゃないかみたいなことを言う人がいますけど、資本主義時代。,Mango
服部,01:26:36:18,01:26:38:25,が資本主義が好きですか？,Mango
師田,01:26:38:27,01:26:47:22,って。私は周りの人に結構お前は資本主義大好き野郎なのかみたいな話になるんですけど。だからそんなことは。,Mango
服部,01:26:47:24,01:26:50:15,社会学とかやっている人たちはみんな嫌いじゃない。,Mango
師田,01:26:50:15,01:26:59:03,くらいですね。私はどっちでもいいですから。社会が良くなろうが悪かろうがどっちでもいいのと同じように、私もまあどっちでもよくて。,Mango
服部,01:26:59:06,01:26:59:21,頭の中という。,Mango
師田,01:26:59:21,01:27:07:07,か、めっちゃ頭使ったんですよ。だからまあ自分の気持ちとか思想的にはめっちゃレフトなんです。,Mango
服部,01:27:07:07,01:27:08:06,けど。,Mango
師田,01:27:08:08,01:27:34:03,でも資本主義を倫理的に悪く言うみたいなことにはそんなに参加してない。ああ、なるほど、なんかだってそうだ、ギャンブルってめっちゃ資本主義というと塊みたいだなと最初は思ったんですけど、でも結局みんな賭けてるうちにお金とか象徴的な価値とかどうでもよくなっちゃうから、すごい資本主義のついにいるんじゃないか、いるんじゃないだろうかみたいな。,Mango
師田,01:27:34:05,01:27:38:29,金融市場とかついにあるんじゃないかみたいに思ったりもして。,Mango
服部,01:27:39:02,01:27:52:06,僕のさっきのに対しては、じゃあちょっと自由に取引させたことに対して政府が適切に規制することでいい方向に行くってことに対する。,Mango
服部,01:27:52:08,01:28:19:11,信頼度合いが普通の人より低いので、自由に。だからフィリピンでみんな自由闊達に鶏でギャンブル性格じゃないっすか。それは倫理的にけしからんつって政府が出ていって、お前らこんなのやめろと言うこともできるわけだけど、それで社会が良くなるんだということに対する確信が弱いので。,Mango
服部,01:28:19:13,01:28:23:06,ある程度自由な市場があっていいんじゃないかと思っています。,Mango
師田,01:28:23:08,01:28:47:20,それは反社会とかに対してもそうですよね。フィリピンはすごい弱い国家と言われるんですけど、結局労働規制とかしても何もうまくいかないみたいな感じだったのが、この前のドゥテルテ大統領って人がめっちゃ強権的で麻薬使ってる人全員殺すみたいなことをしたので、結局結局規律訓練というかが働きだして入って。,Mango
師田,01:28:47:23,01:29:09:06,それでもやっぱりギャンブル産業自体にすごいお金を生むので、すべて国が。管理してしまうと文句が出るというか、違法なものがたくさん出てきちゃったりするので、そこの塩梅としていろんな人がうまくその富にアクセスできるように。,Mango
師田,01:29:09:08,01:29:30:05,管理が分離されている感じで。でもまあ信用してないというか、国が弱いから違法なギャンブルとかずっと続けるし。でもそれによって人間の活動が活発になっているんだから、国が弱くてもいいんじゃない？っていう気持ちになると同じです。,Mango
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_9
服部,01:30:23:20,01:30:25:09,資本主義に管理されてそう。,Violet
師田,01:30:25:09,01:30:36:27,そうそう、本当にそう。確かにこの話をするのがすごい良かったかもしれない。で、だって不自然に整備された街路樹。,Violet
服部,01:30:36:29,01:30:40:15,この辺にもうみんな投機的な取引。,Violet
師田,01:30:40:17,01:30:43:24,で、すごい象徴的でいいです。,Violet
服部,01:30:43:26,01:30:46:29,皇居もあるわけで。,Violet
師田,01:30:47:01,01:30:52:21,だから人間が何もかも支配できます的な面をした。,Violet
服部,01:30:52:21,01:30:57:29,資本主義の中心みたいな、言ってみれば。,Violet
師田,01:30:58:01,01:31:02:17,でもたまにこうやってくるのも悪くない気がします。,Violet
服部,01:31:02:23,01:31:04:17,京都大学のキャンパスに違いますね。,Violet
師田,01:31:04:18,01:31:10:06,全然すごい来ないんです。,Violet
服部,01:31:10:08,01:31:17:02,きれいでもそうそう。,Violet
師田,01:31:17:04,01:31:20:28,風も増えてきて涼しいです。,Violet
服部,01:31:21:00,01:31:28:14,昔よくあまり来なくなっちゃいましたけれども、この辺をよく歩いていました。,Violet
師田,01:31:28:17,01:31:34:20,本当に初めて来たかもしれないです。興味がないんですよね。多分。お金って。,Violet
服部,01:31:34:22,01:31:35:24,丸の内で働きたい。,Violet
師田,01:31:35:24,01:31:45:00,と思っていますとは。もちろんせせらぎを通した後でランチするOLになりたい。ずっとここでしたが。,Violet
師田,01:31:45:02,01:31:55:25,してくださいというか、いつから道を踏み外してしまったのかね。OLしたかったです。それも結構夢です。と。仕事したくなくなっちゃっ。,Violet
服部,01:31:55:26,01:32:00:08,て、ちゃんと研究してて、東京の大学に出ること。,Violet
師田,01:32:00:11,01:32:00:25,が。,Violet
服部,01:32:00:27,01:32:01:21,それで、前の家。,Violet
師田,01:32:01:21,01:32:06:17,で確かに丸の内ランチができるような、そういう経済成長。,Violet
服部,01:32:06:17,01:32:17:09,をこれからも周りのお店でも2倍から3倍の値段と思います。,Violet
師田,01:32:17:12,01:32:27:09,そういうお金にとらわれてきてしまうけれども、しょうがないじゃないですか。,Violet
服部,01:32:27:11,01:32:36:08,済みません。ちょっと慣れてなくて。,Violet
