Speaker Name,イン点,アウト点,文字起こし,色選択
谷川,01:22:05:20,01:22:38:05,実際に奥の細道というか東北とか歩いたからですよね。これって東北の画像データとかを学習させたり、当時の俳諧を読み込ませたりして生成できるかっていうと、できないわけなんですよね。とにかく大量の学習データがあれば松尾芭蕉を生み出せるかっていうとそんなことはなくて、あの時代、あの場所に松尾芭蕉という個人史があり、時代の歴史があり、そういった膨大なコンテクスト、折り重なりがあった上で、実際に彼が歩いた、体験したってことがあるから、やっぱり奥の細道は生まれた,Yellow
谷川,01:22:38:05,01:22:55:05,んだと思うんですよ。これは。だから、単なる学習データの積み重ねとかでは測れないものがそこにあると思った方が良くて。平たい言葉で言うと、彼という人間が体験したから生まれたことですよね。だから体験がすごく大事になるというのはその通りだと思います。,Yellow
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_7
谷川,01:23:47:18,01:24:07:16,私はそこで何か自分のオリジナリティーを出そうとか、アイデンティティと向き合おうっていうのが悪しき幻想だと思っていて、何か玉ねぎの皮みたいなものなんですよね。自分に内省しようと思って剥いて剥いても中身に何か何か見つかるはずがなくて。,Caribbean
谷川,01:24:07:18,01:24:40:16,というか、人間ってそんなにオリジナルであることってないと思うんですよね。例えば私は例えば言語化がうまいとかってよく言われるんですけど、私が使ってる言葉って世の中に既に存在する言葉なんですよね。何か私のその言葉遣いにオリジナリティがあると思って、何か見つめてみたところで、そこで使われてる言葉っていうのは、どこかで誰かが使ってる言葉の、その組み合わせが、あるいはタイミングがたまたまオリジナルに見えるっていうだけで、何かそこを掘っていけばオリジナリティが見つかるとか、何かそんなこと,Caribbean
谷川,01:24:40:16,01:25:00:09,はないと思うんですよ。だから、何が言いたいかというと、異端児とかオリジナリティみたいなものになろうとして内省すると、あんまりろくなことにならないんじゃないかと思っています。で、それはなぜかというと、内省するとかオリジナリティの探し方がクリシェになっているから。,Caribbean
谷川,01:25:00:11,01:25:21:18,何か、つまり世の中の内省っぽい内省とか、オリジナリティっぽいオリジナリティを探してるからオリジナリティが見つからないのであって、何かもっとショボいレベルのオリジナリティを探せばいいんだと思うんですよね。つまり、例えばその会社の中で一番時代劇を見てるんだったら、というか今時代劇を見てる若者なんだったらめっちゃ珍しいじゃないですか。,Caribbean
谷川,01:25:21:20,01:25:58:00,でも時代劇を見てる人自体は珍しくないですよね。その会社のコンテクストにおいて、自分がその年齢にしては時代劇めっちゃ見てるんだとすれば、それは珍しいことなので、何かその相対的な珍しさみたいなものでいいんですよ。多分。オリジナリティって何かそういうオリジナリティの探し方の方向がまずないせいにしないということと、何か本当にいびつにでないといけないなんてことはなくてですね、何て言うか、自分が今いる場所において、自分自身では珍しいと思ってないけど、他の,Caribbean
谷川,01:25:58:00,01:26:19:11,人から珍しいと思われるかもしれない程度のオリジナリティみたいなもので、何かいいんじゃないかっていうのがもう一つの答えかなと思います。じゃあ、そういうものを知らないというふうに感じているんだとすれば、やっぱちょっと自分なりに新しい体験とか新しい自分を見つけようと思って動いてみるしかないんですよね。,Caribbean
谷川,01:26:19:12,01:26:38:10,これまで体験したことがないアクティビティとか、これまで体験したことがない関係性とかに飛び込んでみるっていうことですか？新たな自分っていうのは見つかっていかないので、新しい自分を見つけようと、こう動いてみるっていうことの方が、内省とかよりは何かいいんじゃないかなっていうふうに思いますね。,Caribbean
谷川,01:27:03:07,01:27:21:23,そうですね、プラグマティズムっていうのものの考え方を、ゴールじゃなくてスタート地点というか、仮説として見るっていうことなんですよね。つまり、今の自分の抱えているものの見方の選択肢っていうのを仮説と思う。仮説だと思ったら試してみるしかないじゃないですか。仮説そうですね。,Caribbean
谷川,01:27:21:23,01:27:40:14,検証するためのものなので、実際に動いてみる、動いてみたら何か考えることがあるわけですよね。だから何て言うか、プラグマティズムっていうのがすごく大事なのは、やってみようっていう行動をさす。あるいはこれどう思いますか？って他人にコミュニケーションを取るっていうことを誘うってことなんですよね。,Caribbean
谷川,01:27:40:14,01:28:05:17,だから、対話とか実践とかっていうのを引き出すような考え方がプラグマティズムっていうコンセプトにあって、私はそれがすごく大事だと思うんですよ。だから、アイデンティティーとかオリジナリティーとか何かみたいなことに、こう何か思弁的に悩むんじゃなくて、どう思いますかとか、私こんなことにハマってるんですけどって会話に参加する会話を始めてみるっていうか、そっちか。,Caribbean
谷川,01:28:05:17,01:28:23:03,むしろ多分何か異端児であるとか、オリジナリティとかっていう上では何か大事なんだと思います。つまり後からついてくるんですよね。そういうこう自分なりにこう試してみるとか、話してみるっていうことのプロセスの中で、後からついてくるものとして考えるべきなんだと思います。,Caribbean
谷川,01:29:07:12,01:29:30:03,ば何というか、こういう動画を見てるぐらいなので、今自分のあり方だけでは足りないんじゃないかって思っているんだと思うんですよね。あるいは、少なくともちゃんとここから何かを受け取りたいと思っているってことは、今自分が持っている想像力と愛とか想像力とか、思考では太刀打ちできないものがあるんじゃないかって思っているということだと思うんですよ。,Caribbean
谷川,01:29:30:05,01:29:56:07,その時にやるべきは何か内省とかオリジナリティ性しかないっていうことなんですよね。自分の経験を何か振り返ってみるとか、例えば部下に対してどうすればいいんだろう、でも部下だった経験あるわけですよねとか、何かそういった思考のリソースを再解釈するとか、あるいは今自分がある手札だけで足りないと思うなら、実際に学んでみようと思って何か飛び込んでみるっていうことですよね。,Caribbean
谷川,01:29:56:07,01:30:10:12,あるいは部下だった経験が自分にあるけど、上司だって経験がないなら、部下だった自分に上司だったあの人はどんなふうなことを考えていたんだろうと。部下だったら自分からこう見えてたんだけども、上司だったらあなたはどんなふうなことを考えてたんですか？,Caribbean
谷川,01:30:10:12,01:30:29:21,とかって聞いてみるとか、実は自分の思考の手札とか、想像力の範囲を広げる取っかかりっていうのは、どこにでも転がっているんだと思うんですよね。で、あとはそれを実際にそれそこに手を伸ばそうと思って動いてみるかどうかっていう、その問題ですよね。,Caribbean
谷川,01:30:29:23,01:30:53:02,だからこの動画を見てるんだったら準備は整っているはずで、過去に上司だった部下だった自分を指導してくれた上司に話を聞いてみるとか、部下だった自分の経験を振り返ってみるとか、そういったことから始めてみると、プラグマチズム、プラグマティックな生き方っていうのは、全然すぐに始められるんじゃないかなと思います。,Caribbean
谷川,01:30:53:04,01:30:56:00,はい、そんな感じでいかがでしょうか。,Caribbean
,00:00:00:00,00:00:10:02,--- 20s GAP ---,GAP_8
谷川,01:31:39:19,01:31:59:08,テクノロジーとか社会の要請とか、組織の要請とかによって、主導権を失いやすい時代だと思うんですよね。自分の人生とか身の回りのことについて。そこでやっぱり大事なのは、じゃあ自分の持っている考えとか思考の手札って何なんだろうって振り返ることですよね。,Yellow
谷川,01:31:59:11,01:32:16:13,つまり、何か何て言うんでしょうね。やっぱ仮説って考えはめっちゃ大事だと思ってて、仮説って何が何て言うんでしょう。予測って言ってもいいと思うんですよ。つまりこうじゃないかなじゃないかって想像する。主導権っていうのは常に自分にあるんですよね。,Yellow
谷川,01:32:16:15,01:32:31:12,想像してこうじゃないかって。いったんそれが間違ってて待っててもぶっちゃけ良くてっていうか。だから実験するんですよね。実験してみたら、予想通りだったら今のままでいいし、予想と違うんだったら新たな情報が手に入るわけじゃないですか。,Yellow
谷川,01:32:31:12,01:32:57:18,こんなに予想とズレがありましたっていうのは収穫なんですよね。実験にとって一回の実験成功するわけないんですよ。科学者だってそうなんですよね。繰り返しだから実験をする。だから、その実験とか仮説っていう考え方を持つことのメリットは、テクノロジーとか社会とかにすごく奪われていってしまった主導権みたいなものを、やっぱ自分の手元に引き寄せるっていうことができるってことだと思うのね。,Yellow
谷川,01:32:57:23,01:33:04:15,プラグマティズムみたいな考え方をしてもらえると、そこは何すごくいいんじゃないかなと思いました。はい。,Yellow
